Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Gross Margin (%),Profit per Unit,Ship Days
1791,US-2021-133830-CHO-NUT-13000,2024-12-05,2027-06-02,Standard Class,133830,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,71.34670487106017,2.49,909
1792,US-2021-151162-CHO-FUD-51000,2024-12-05,2027-06-01,Standard Class,151162,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,908
1793,US-2021-125542-CHO-NUT-13000,2024-12-05,2027-05-30,First Class,125542,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,906
1794,US-2021-133830-CHO-TRI-54000,2024-12-05,2027-06-02,Standard Class,133830,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,909
1795,US-2021-151162-CHO-TRI-54000,2024-12-05,2027-06-01,Standard Class,151162,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,908
1796,US-2021-133830-CHO-SCR-58000,2024-12-05,2027-06-02,Standard Class,133830,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,909
1797,US-2021-151162-OTH-LIC-15000,2024-12-05,2027-06-01,Standard Class,151162,United States,Columbus,Ohio,43229,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,50.0,10.0,908
1798,US-2021-125542-CHO-TRI-54000,2024-12-05,2027-05-30,First Class,125542,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,906
1799,US-2021-138296-CHO-TRI-54000,2024-12-05,2027-06-04,Standard Class,138296,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,911
1800,US-2021-166191-CHO-SCR-58000,2024-12-05,2027-06-01,Second Class,166191,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,908
1801,US-2021-166191-CHO-NUT-13000,2024-12-05,2027-06-01,Second Class,166191,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,908
1802,US-2021-151162-CHO-TRI-54000,2024-12-05,2027-06-01,Standard Class,151162,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,908
1803,US-2021-151162-OTH-GUM-21000,2024-12-05,2027-06-01,Standard Class,151162,United States,Columbus,Ohio,43229,Other,Atlantic,OTH-GUM-21000,Wonka Gum,1.25,1,0.65,0.6,52.0,0.65,908
1804,US-2021-106376-CHO-MIL-31000,2024-12-05,2027-06-02,Standard Class,106376,United States,Gilbert,Arizona,85234,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,909
1805,US-2021-140452-CHO-FUD-51000,2024-12-06,2027-06-02,Standard Class,140452,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,908
1806,US-2021-110030-CHO-TRI-54000,2024-12-06,2027-05-31,Second Class,110030,United States,Houston,Texas,77095,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,906
1807,US-2021-112872-CHO-NUT-13000,2024-12-06,2027-06-03,Second Class,112872,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,909
1808,US-2021-140452-CHO-SCR-58000,2024-12-06,2027-06-02,Standard Class,140452,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,908
1809,US-2021-140452-CHO-FUD-51000,2024-12-06,2027-06-02,Standard Class,140452,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,908
1810,US-2021-140452-CHO-SCR-58000,2024-12-06,2027-06-02,Standard Class,140452,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,908
1811,US-2021-155390-CHO-MIL-31000,2024-12-06,2027-06-03,Standard Class,155390,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,909
1812,US-2021-106726-CHO-MIL-31000,2024-12-06,2027-05-31,First Class,106726,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,906
1813,US-2021-112872-CHO-NUT-13000,2024-12-06,2027-06-03,Second Class,112872,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,909
1814,US-2021-140452-CHO-TRI-54000,2024-12-06,2027-06-02,Standard Class,140452,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,908
1815,US-2021-140452-CHO-NUT-13000,2024-12-06,2027-06-02,Standard Class,140452,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,908
1816,US-2021-138737-CHO-NUT-13000,2024-12-07,2027-06-02,First Class,138737,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,907
1817,US-2021-154592-CHO-TRI-54000,2024-12-07,2027-05-31,First Class,154592,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,905
1818,US-2021-159681-CHO-MIL-31000,2024-12-07,2027-06-05,Standard Class,159681,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,910
1819,US-2021-101392-CHO-MIL-31000,2024-12-07,2027-06-05,Standard Class,101392,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,910
1820,US-2021-135608-CHO-TRI-54000,2024-12-08,2027-06-02,Second Class,135608,United States,Olympia,Washington,98502,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,906
1821,US-2021-144071-CHO-TRI-54000,2024-12-08,2027-06-07,Standard Class,144071,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,911
1822,US-2021-144071-CHO-SCR-58000,2024-12-08,2027-06-07,Standard Class,144071,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,911
1823,US-2021-129364-CHO-NUT-13000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,909
1824,US-2021-129364-CHO-TRI-54000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2.4499999999999997,909
1825,US-2021-129364-CHO-NUT-13000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,909
1826,US-2021-129364-CHO-MIL-31000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,909
1827,US-2021-135608-CHO-SCR-58000,2024-12-08,2027-06-02,Second Class,135608,United States,Olympia,Washington,98502,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,906
1828,US-2021-104773-CHO-FUD-51000,2024-12-08,2027-06-05,Standard Class,104773,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,909
1829,US-2021-129364-CHO-NUT-13000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,909
1830,US-2021-129364-CHO-FUD-51000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,909
1831,US-2021-129364-CHO-SCR-58000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,69.44444444444444,2.5,909
1832,US-2021-129364-CHO-SCR-58000,2024-12-08,2027-06-05,Standard Class,129364,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
1833,US-2021-169649-CHO-FUD-51000,2024-12-09,2027-06-07,Standard Class,169649,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,910
1834,US-2021-138128-CHO-FUD-51000,2024-12-09,2027-06-07,Standard Class,138128,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,910
1835,US-2021-169649-CHO-FUD-51000,2024-12-09,2027-06-07,Standard Class,169649,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,910
1836,US-2021-109932-CHO-FUD-51000,2024-12-09,2027-06-03,First Class,109932,United States,Brownsville,Texas,78521,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,906
1837,US-2021-104976-CHO-TRI-54000,2024-12-09,2027-06-08,Standard Class,104976,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2.4499999999999997,911
1838,US-2021-109932-CHO-MIL-31000,2024-12-09,2027-06-03,First Class,109932,United States,Brownsville,Texas,78521,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,906
1839,US-2021-101175-CHO-NUT-13000,2024-12-09,2027-06-06,Standard Class,101175,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,909
1840,US-2021-138128-CHO-TRI-54000,2024-12-09,2027-06-07,Standard Class,138128,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,910
1841,US-2021-112991-CHO-MIL-31000,2024-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,908
1842,US-2021-148488-CHO-MIL-31000,2024-12-10,2027-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,909
1843,US-2021-112991-CHO-MIL-31000,2024-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,908
1844,US-2021-112991-CHO-SCR-58000,2024-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,908
1845,US-2021-148488-CHO-TRI-54000,2024-12-10,2027-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,909
1846,US-2021-168494-CHO-TRI-54000,2024-12-12,2027-06-06,Second Class,168494,United States,Fresno,California,93727,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,906
1847,US-2021-113320-CHO-FUD-51000,2024-12-12,2027-06-07,Second Class,113320,United States,Oakland,California,94601,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,907
1848,US-2021-141607-CHO-NUT-13000,2024-12-12,2027-06-09,Standard Class,141607,United States,Concord,California,94521,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,909
1849,US-2021-113320-CHO-NUT-13000,2024-12-12,2027-06-07,Second Class,113320,United States,Oakland,California,94601,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,907
1850,US-2021-168494-CHO-MIL-31000,2024-12-12,2027-06-06,Second Class,168494,United States,Fresno,California,93727,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,39.0,12,25.32,13.68,64.92307692307693,2.11,906
1851,US-2021-168494-CHO-NUT-13000,2024-12-12,2027-06-06,Second Class,168494,United States,Fresno,California,93727,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,906
1852,US-2021-122959-CHO-MIL-31000,2024-12-12,2027-06-04,Same Day,122959,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,904
1853,US-2021-107573-CHO-SCR-58000,2024-12-12,2027-06-09,Standard Class,107573,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
1854,US-2021-113320-CHO-SCR-58000,2024-12-12,2027-06-07,Second Class,113320,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,907
1855,US-2021-124079-CHO-MIL-31000,2024-12-13,2027-06-09,Standard Class,124079,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,908
1856,US-2021-102631-OTH-GUM-21000,2024-12-13,2027-06-09,Standard Class,102631,United States,Chicago,Illinois,60623,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.0,0.65,908
1857,US-2021-124079-CHO-TRI-54000,2024-12-13,2027-06-09,Standard Class,124079,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,908
1858,US-2021-129819-CHO-NUT-13000,2024-12-13,2027-06-07,Second Class,129819,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,906
1859,US-2021-113579-CHO-SCR-58000,2024-12-13,2027-06-07,Second Class,113579,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,906
1860,US-2021-154186-CHO-MIL-31000,2024-12-13,2027-06-07,Second Class,154186,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,906
1861,US-2021-116568-CHO-FUD-51000,2024-12-14,2027-06-12,Standard Class,116568,United States,Deltona,Florida,32725,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,910
1862,US-2021-123519-CHO-NUT-13000,2024-12-14,2027-06-13,Standard Class,123519,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,911
1863,US-2021-123519-CHO-FUD-51000,2024-12-14,2027-06-13,Standard Class,123519,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,911
1864,US-2021-148950-CHO-SCR-58000,2024-12-14,2027-06-11,Standard Class,148950,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,909
1865,US-2021-130575-CHO-NUT-13000,2024-12-14,2027-06-08,First Class,130575,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,906
1866,US-2021-148950-CHO-MIL-31000,2024-12-14,2027-06-11,Standard Class,148950,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,909
1867,US-2021-148950-CHO-TRI-54000,2024-12-14,2027-06-11,Standard Class,148950,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,909
1868,US-2021-123519-CHO-TRI-54000,2024-12-14,2027-06-13,Standard Class,123519,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,911
1869,US-2021-145541-CHO-SCR-58000,2024-12-14,2027-06-13,Standard Class,145541,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,911
1870,CA-2021-151799-CHO-MIL-31000,2024-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,908
1871,CA-2021-151799-CHO-SCR-58000,2024-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,908
1872,CA-2021-151799-CHO-MIL-31000,2024-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,908
1873,CA-2021-151799-CHO-MIL-31000,2024-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,908
1874,CA-2021-151799-CHO-MIL-31000,2024-12-14,2027-06-10,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,908
1875,US-2021-129938-CHO-MIL-31000,2024-12-15,2027-06-09,Second Class,129938,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,906
1876,US-2021-101602-CHO-MIL-31000,2024-12-15,2027-06-10,First Class,101602,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,907
1877,US-2021-119466-CHO-NUT-13000,2024-12-15,2027-06-13,Standard Class,119466,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,910
1878,US-2021-116673-CHO-SCR-58000,2024-12-15,2027-06-11,Second Class,116673,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,908
1879,US-2021-101602-CHO-FUD-51000,2024-12-15,2027-06-10,First Class,101602,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,907
1880,US-2021-153913-CHO-TRI-54000,2024-12-16,2027-06-12,Second Class,153913,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2.45,908
1881,US-2021-124247-CHO-TRI-54000,2024-12-16,2027-06-13,Standard Class,124247,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,909
1882,US-2021-136399-CHO-TRI-54000,2024-12-16,2027-06-09,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,905
1883,US-2021-113257-CHO-FUD-51000,2024-12-16,2027-06-10,Second Class,113257,United States,Beaumont,Texas,77705,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.66666666666667,2.4,906
1884,US-2021-108273-CHO-MIL-31000,2024-12-16,2027-06-13,Standard Class,108273,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,909
1885,US-2021-100706-CHO-FUD-51000,2024-12-16,2027-06-10,Second Class,100706,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2.4,906
1886,US-2021-136399-CHO-SCR-58000,2024-12-16,2027-06-09,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,905
